,0,1,2,3,4,5,6,7,8
48,-0.5094318748843507,0.017014910548644485,-1.1317034783488529,-0.8245646726576562,1.3515330242044772,1.2513289972559507,-0.00865458799119559,-0.4639874527589336,-0.6105605363845825
49,0.2984550852491177,-0.009779736712676623,0.32725113984936627,1.6520277337289384,0.42141618756873056,1.2513289222035509,-0.008654613575956205,1.8858846837906005,1.0141515731811523
50,0.2984551799003161,-0.014404939671990746,0.9904124142432091,2.919121466746309,0.32840447212155466,1.251328927376826,-0.008654572821722883,-0.4639875095773687,-0.610560417175293
51,-0.10548844586111694,-0.005154496487525494,-0.6674906450220266,-0.5749857223234197,0.6074392777560851,1.2513289661671465,0.039873136489445266,-0.4639874987156371,1.0141513347625732
52,0.2984551653742731,-0.015521306787347644,1.2225188063202612,3.283891017611931,-0.32267738515621724,1.2513289724975563,-0.008654592949007167,1.8858846462387122,1.0141515731811523
53,-0.509431940854882,0.02482982258910993,-1.0985454844455003,-3.7043235943131485,0.7314550698280207,1.8466580755420936,-0.008654583957312889,-0.4639874267136861,-0.610560417175293
54,-0.5094320898901468,0.024829713786979513,-1.2311777555542656,-4.084451568368738,0.3904120785380054,1.846658012268334,-0.008654594757698586,-0.4639875239408058,-0.610560417175293
55,-0.5094320764244058,0.026265063845286374,-1.496442369257453,-3.6467284992259517,0.7934626952955636,1.846657940469276,-0.008654606093963846,-0.4639874928686316,-0.610560417175293
56,0.298454999625279,-0.01695679697791519,1.1230442506425637,4.090223865799546,0.48342356370311057,1.8466579787287172,0.03987291548272065,-0.46398745788711926,1.0141510963439941
57,0.29845502915725675,-0.017435511346859833,1.3219927875402746,3.898239633688207,0.1113769245899432,1.8466580610533843,-0.008654756895040805,1.885884463324742,1.0141515731811523
58,-0.10548844933509814,0.004734058143193734,0.4930413821595706,-1.5003482226132643,-0.9737594336653771,2.4419874540369326,-0.008654577002328107,-0.46398749827196534,-0.6105605363845825
59,0.29845518972964813,-0.0062707976236664464,-0.004329495202186395,0.7305049766322567,0.35940840473372626,2.4419874378016173,-0.008654567399540403,-0.4639874348481585,-0.610560417175293
60,0.2984550197120952,-0.0167974007105256,1.885679937399079,3.475875002136891,-1.9038763998419972,2.4419874730608626,0.03987286342197205,-0.4639875442809607,1.0141515731811523
61,0.2984552553533364,-0.014085682067972005,1.0898868595017142,2.688741218492695,-0.44669263591834385,2.4419876232199957,-0.008654478402984722,1.8858849024655093,1.0141515731811523
62,0.29845502491549025,-0.007068418858142245,0.6919896428730148,1.364051879032342,-0.2606696592409161,3.0373167275796615,-0.00865460731558354,-0.4639875150206174,-0.610560417175293
63,-0.10548844378790623,-0.003559728414705976,-0.1701198938399684,1.018480667945585,0.9174781096248226,3.03731665406736,-0.008654638356249134,-0.4639875406185925,-0.610560417175293
64,0.29845501591067247,-0.009620326726014206,0.6919894778162314,2.3239713624866227,0.8244664979159873,3.037316596085968,-0.00865460537070506,-0.46398747701359877,-0.610560417175293
65,0.29845503706611165,-0.018551874621618225,1.5540991973623441,4.742968559154626,-0.41568927485015017,3.037316650609366,-0.008654765047070967,1.8858843023182867,1.0141515731811523
66,0.2984548620875991,-0.016637890899384722,1.2225186165773332,3.859842859225946,-0.13665416595518387,3.037316532308483,-0.008655019219048654,1.885884478350822,1.0141515731811523
67,0.29845501756229265,-0.015521413920488225,1.3219926934389932,3.6294617450186184,-0.19866228998926738,3.037316592415749,-0.008654609876905361,-0.4639875350375853,-0.610560417175293
68,0.29845501373906647,-0.014405011230824272,1.023570197408962,3.072708627666593,0.4214160004006109,3.037316639025856,0.03987290137854149,-0.4639874529097163,1.0141510963439941
69,0.2984551709359653,-0.008663429657646882,0.8246219359641311,-0.9205569480553182,-1.5008253765388513,3.0373166745121987,0.039873096836169575,-0.46398750738358896,1.0141513347625732
70,-0.10548843034073713,0.005690839546658888,-0.17011982559555347,-1.6308973914856741,-0.07464634115781837,3.037316715925563,-0.008654581533840522,-0.46398751090432094,-0.6105605363845825
71,-0.5094318935778808,0.02467045732459583,-0.004329415217102617,-2.8211976663030187,-1.066770860681212,3.0373168095194147,-0.008654585807576387,-0.4639874559293107,-0.610560417175293
72,0.2984551145262757,-0.013288545809195584,0.5593574885201336,1.479242147457607,-1.2527945079740896,3.6326456755588117,-0.00865463783210485,-0.4639875237996265,-0.610560417175293
73,0.29845509029710815,-0.013288659715859463,0.5593574853166805,2.2855746034795112,-0.7567320031339317,3.632645654935191,-0.008654601019732588,-0.46398749706327624,-0.610560417175293
74,0.29845514999783873,-0.014405057504623286,1.0235702893589567,3.8790413206557703,0.08037307370446456,3.6326457985835763,0.03987292116101582,-0.46398745874748437,1.0141515731811523
75,0.29845524933226475,-0.013926404173155937,1.1562026449172436,2.8615267397662105,-0.41568884037930154,3.632645819185756,-0.008654605334120546,1.8858847120248292,1.0141515731811523
76,0.29845512747609515,-0.0166380884447328,1.2556767918402354,3.9366365302764237,-0.043642289088368535,3.632645819075629,-0.008654601914096283,1.8858846579866837,1.0141515731811523
77,0.29845510054904656,-0.012012727762243713,0.8577799947293001,1.402448650172702,-0.9427555455889025,3.6326456448931688,-0.008654620734204865,-0.46398755305941597,-0.610560417175293
